"date","convenience_store","store","county_number","county","category","category_name","vendor_no","vendor","item","description","pack","liter_size","state_btl_cost","btl_price","bottle_qty","total"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1011300","TENNESSEE WHISKIES","85","Brown-Forman Corporation",26824,"Jack Daniels Old #7 Black Lbl Square",24,375,"$6.77","$10.16",8,"81.28"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1011300","TENNESSEE WHISKIES","85","Brown-Forman Corporation",26827,"Jack Daniels Old #7 Black Lbl",12,1000,"$17.90","$26.85",12,"322.20"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1011100","BLENDED WHISKIES","86","Broadbent Distillery",27318,"Two Jay's Iowa Corn Whiskey",12,750,"$13.87","$20.81",3,"62.43"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1011200","STRAIGHT BOURBON WHISKIES","65","Jim Beam Brands",27406,"Red Stag Hardcore Cider",12,750,"$11.03","$16.55",3,"49.65"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062300","FLAVORED RUM","35","Bacardi U.S.A. Inc.",43138,"Bacardi Limon",6,1750,"$16.00","$24.00",3,"72.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1011200","STRAIGHT BOURBON WHISKIES","65","Jim Beam Brands",27408,"Jim Beam Honey Mini",12,500,"$4.70","$7.05",4,"28.20"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1042100","IMPORTED DRY GINS","35","Bacardi U.S.A. Inc.",28238,"Bombay Sapphire Gin",6,1750,"$26.22","$39.33",6,"235.98"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1042100","IMPORTED DRY GINS","971","Hood River Distillers Inc.",28350,"Broker's London Dry Gin",12,750,"$10.25","$15.38",4,"61.52"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1042100","IMPORTED DRY GINS","65","Jim Beam Brands",28718,"Pinnacle Gin",6,1750,"$12.08","$18.12",6,"108.72"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1042100","IMPORTED DRY GINS","260","Diageo Americas",28868,"Tanqueray Gin",6,1750,"$24.99","$37.49",6,"224.94"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1041100","AMERICAN DRY GINS","434","Luxco-St Louis",31654,"Paramount Gin",24,375,"$1.99","$2.99",6,"17.94"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1041100","AMERICAN DRY GINS","434","Luxco-St Louis",31658,"Paramount Gin",6,1750,"$7.11","$10.67",6,"64.02"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1041100","AMERICAN DRY GINS","370","Pernod Ricard USA/Austin Nichols",32231,"Seagrams Extra Dry Gin Mini",12,500,"$3.30","$4.95",2,"9.90"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1041100","AMERICAN DRY GINS","370","Pernod Ricard USA/Austin Nichols",32236,"Seagrams Extra Dry Gin",12,750,"$6.49","$9.74",12,"116.88"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1041100","AMERICAN DRY GINS","370","Pernod Ricard USA/Austin Nichols",32238,"Seagrams Extra Dry Gin",6,1750,"$11.99","$17.99",6,"107.94"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1041200","AMERICAN SLOE GINS","350","Luxco-Cleveland",33716,"Paramount Sloe Gin",12,750,"$4.75","$7.13",4,"28.52"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1032080","IMPORTED VODKA","370","Pernod Ricard USA/Austin Nichols",34001,"Absolut Swedish Vodka 80 Prf Mini",10,600,"$7.92","$11.88",1,"11.88"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1032080","IMPORTED VODKA","370","Pernod Ricard USA/Austin Nichols",34004,"Absolut Swedish Vodka 80 Prf",24,375,"$6.49","$9.74",4,"38.96"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1032080","IMPORTED VODKA","65","Jim Beam Brands",34188,"Effen Vodka",6,750,"$13.12","$19.68",3,"59.04"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1032080","IMPORTED VODKA","370","Pernod Ricard USA/Austin Nichols",34366,"Fris Danish Vodka",12,750,"$4.99","$7.49",12,"89.88"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1032200","IMPORTED VODKA - MISC","395","Proximo",34972,"Three Olives Cherry Vodka",12,750,"$9.96","$14.94",12,"179.28"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1032200","IMPORTED VODKA - MISC","395","Proximo",34995,"Three Olives Grape Vodka",12,750,"$9.96","$14.94",12,"179.28"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","259","Heaven Hill Distilleries Inc.",35416,"Burnett's Vodka 80 Prf",12,750,"$4.18","$6.60",12,"79.20"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","297","Laird And Company",35918,"Five O'clock Vodka",6,1750,"$7.20","$10.80",6,"64.80"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","297","Laird And Company",35926,"Five O'clock PET Vodka",12,750,"$3.37","$5.06",12,"60.72"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","434","Luxco-St Louis",36301,"Hawkeye Vodka 80 Prf Mini",12,500,"$3.73","$5.60",4,"22.40"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","434","Luxco-St Louis",36304,"Hawkeye Vodka",24,375,"$2.07","$3.11",24,"74.64"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","434","Luxco-St Louis",36305,"Hawkeye Vodka",12,750,"$3.34","$5.01",24,"120.24"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","434","Luxco-St Louis",36307,"Hawkeye Vodka",12,1000,"$4.05","$6.08",12,"72.96"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1032080","IMPORTED VODKA","260","Diageo Americas",36871,"Ciroc Luxury Vodka",12,750,"$19.00","$28.50",2,"57.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","300","Mccormick Distilling Company",36886,"Mccormick Vodka",12,750,"$3.31","$4.97",12,"59.64"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","300","Mccormick Distilling Company",36904,"Mccormick Vodka Pet",24,375,"$1.80","$2.70",24,"64.80"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","260","Diageo Americas",37417,"Popov Vodka 80 Prf",12,1000,"$5.50","$8.25",12,"99.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","260","Diageo Americas",37418,"Popov Vodka 80 Prf",6,1750,"$8.50","$12.75",6,"76.50"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","255","Wilson Daniels Ltd.",37886,"Seagrams Vodka",12,750,"$5.38","$8.07",12,"96.84"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","255","Wilson Daniels Ltd.",37888,"Seagrams Vodka",6,1750,"$10.00","$15.00",6,"90.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","55","Sazerac North America",37937,"Skol Vodka",12,1000,"$4.42","$6.63",12,"79.56"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","55","Sazerac North America",37938,"Skol Vodka",6,1750,"$7.11","$10.67",6,"64.02"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","461","Campari(skyy)",37986,"Skyy Vodka",12,750,"$10.01","$15.02",12,"180.24"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","260","Diageo Americas",37994,"Smirnoff Vodka 80 Prf",24,375,"$4.75","$7.13",6,"42.78"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","260","Diageo Americas",37997,"Smirnoff Vodka 80 Prf",12,1000,"$9.25","$13.88",12,"166.56"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031080","80 PROOF VODKA","421","Sazerac Co. Inc.",38088,"Platinum 7x Vodka",6,1750,"$9.44","$14.16",6,"84.96"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031200","FLAVORED VODKA","417","Savvy Distillers LP",40326,"Deep Eddy Ruby Red Mini",6,600,"$4.84","$7.26",4,"29.04"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031200","FLAVORED VODKA","260","Diageo Americas",41078,"Jeremiah Weed Sweet Tea Vodka",6,1750,"$14.97","$22.46",6,"134.76"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031200","FLAVORED VODKA","380","Phillips Beverage Company",41783,"Uv Blue Raspberry Vodka Mini",6,500,"$4.89","$7.34",6,"44.04"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031200","FLAVORED VODKA","380","Phillips Beverage Company",41857,"Uv Cherry Red Vodka Mini",6,500,"$4.89","$7.34",6,"44.04"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062300","FLAVORED RUM","370","Pernod Ricard USA/Austin Nichols",42716,"Malibu Coconut Rum",12,750,"$7.49","$11.24",12,"134.88"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062310","SPICED RUM","259","Heaven Hill Distilleries Inc.",43025,"Admiral Nelson Spiced Rum Traveler",12,750,"$5.78","$8.67",12,"104.04"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062310","SPICED RUM","259","Heaven Hill Distilleries Inc.",43026,"Admiral Nelson Spiced Rum",12,750,"$5.78","$8.67",12,"104.04"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062310","SPICED RUM","259","Heaven Hill Distilleries Inc.",43028,"Admiral Nelson Spiced Rum",6,1750,"$11.55","$17.33",6,"103.98"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","35","Bacardi U.S.A. Inc.",43124,"Bacardi Superior Rum",24,375,"$4.50","$6.75",6,"40.50"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","35","Bacardi U.S.A. Inc.",43156,"Bacardi 151 Proof Rum",12,750,"$13.50","$20.25",3,"60.75"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062300","FLAVORED RUM","260","Diageo Americas",43232,"Captain Morgan Parrot Bay Key Lime",12,750,"$7.49","$11.24",2,"22.48"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062310","SPICED RUM","260","Diageo Americas",43316,"Captain Morgan Private Stock Rum",12,750,"$11.45","$17.18",12,"206.16"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062310","SPICED RUM","260","Diageo Americas",43337,"Captain Morgan Spiced Rum",12,1000,"$11.75","$17.63",12,"211.56"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","35","Bacardi U.S.A. Inc.",43388,"Castillo Silver Rum",6,1750,"$8.33","$12.50",6,"75.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062310","SPICED RUM","259","Heaven Hill Distilleries Inc.",44258,"Blackheart Premium Spiced Rum",12,750,"$7.94","$11.91",4,"47.64"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","434","Luxco-St Louis",45248,"Paramount Gold Rum",6,1750,"$7.84","$11.76",6,"70.56"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","434","Luxco-St Louis",45274,"Paramount White Rum",24,375,"$2.96","$4.44",6,"26.64"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","434","Luxco-St Louis",45275,"Paramount White Rum Traveler",12,750,"$4.00","$6.00",12,"72.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","434","Luxco-St Louis",45276,"Paramount White Rum",12,750,"$4.00","$6.00",12,"72.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062310","SPICED RUM","240","WILLIAM GRANT AND SONS INC.",45884,"Sailor Jerry Spiced Navy Rum",24,375,"$4.80","$7.20",4,"28.80"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1062310","SPICED RUM","395","Proximo",46504,"Kraken Black Spiced Rum",12,750,"$10.00","$15.00",3,"45.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1052010","IMPORTED GRAPE BRANDIES","420","Moet Hennessy USA Inc.",48106,"Hennessy Vs Cognac",12,750,"$18.49","$27.74",12,"332.88"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1052010","IMPORTED GRAPE BRANDIES","420","Moet Hennessy USA Inc.",48164,"Hennessy VSOP Privilege",12,750,"$31.00","$46.50",2,"93.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1012200","SCOTCH WHISKIES","35","Bacardi U.S.A. Inc.",4864,"Dewars White Label Scotch",24,375,"$7.00","$10.50",3,"31.50"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1012200","SCOTCH WHISKIES","35","Bacardi U.S.A. Inc.",4868,"Dewars White Label Scotch",6,1750,"$26.75","$40.13",6,"240.78"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1012210","SINGLE MALT SCOTCH","240","WILLIAM GRANT AND SONS INC.",5012,"Glenfiddich 18 Yr Ancient Reserve",12,750,"$47.77","$71.66",1,"71.66"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1012210","SINGLE MALT SCOTCH","370","Pernod Ricard USA/Austin Nichols",5061,"Glenlivet 15 Year French Oak",6,750,"$28.99","$43.49",2,"86.98"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1051010","AMERICAN GRAPE BRANDIES","259","Heaven Hill Distilleries Inc.",52316,"Christian Bros Brandy",12,750,"$5.92","$8.88",12,"106.56"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1051010","AMERICAN GRAPE BRANDIES","205","E AND J GALLO WINERY",52582,"E & J Vsop Superior Reserve",12,750,"$7.00","$10.50",12,"126.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1051010","AMERICAN GRAPE BRANDIES","115","Constellation Wine Company Inc.",53216,"Paul Masson Grande Amber Brandy",12,750,"$6.30","$9.45",12,"113.40"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1051120","CHERRY BRANDIES","434","Luxco-St Louis",55506,"Paramount Cherry Flavored Brandy",12,750,"$5.48","$8.22",4,"32.88"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1071100","AMERICAN COCKTAILS","55","Sazerac North America",57120,"Chi-Chi's Long Island Iced Tea",6,1750,"$6.00","$9.25",6,"55.50"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1071100","AMERICAN COCKTAILS","55","Sazerac North America",57129,"Chi-Chi's Mexican Mudslide",6,1750,"$6.00","$9.25",6,"55.50"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1071100","AMERICAN COCKTAILS","55","Sazerac North America",57148,"Chi-Chi's Margarita W/tequila",6,1750,"$6.00","$9.25",6,"55.50"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1071100","AMERICAN COCKTAILS","395","Proximo",58872,"Jose Cuervo Authentic Light Margarita Lime",6,1750,"$8.20","$12.30",6,"73.80"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1071100","AMERICAN COCKTAILS","421","Sazerac Co. Inc.",59037,"Desert Island Long Island Ice Tea Cocktail",12,1000,"$3.86","$6.04",12,"72.48"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1012200","SCOTCH WHISKIES","260","Diageo Americas",6196,"Talisker Storm",6,750,"$34.49","$51.74",1,"51.74"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081015","IMPORTED AMARETTO","305","MHW Ltd",64136,"Disaronno Amaretto",12,750,"$13.86","$20.79",12,"249.48"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","368","Park Street Imports-Berentzen",64446,"Berentzen Apple Liqueur",12,750,"$10.34","$15.51",2,"31.02"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1032200","IMPORTED VODKA - MISC","260","Diageo Americas",64716,"Ciroc Peach",12,750,"$19.00","$28.50",4,"114.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081600","WHISKEY LIQUEUR","421","Sazerac Co. Inc.",64858,"Fireball Cinnamon Whiskey Mini Dispenser",1,3000,"$29.72","$44.58",10,"445.80"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081600","WHISKEY LIQUEUR","421","Sazerac Co. Inc.",64864,"Fireball Cinnamon Whisky",24,375,"$5.33","$8.00",24,"192.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081390","IMPORTED SCHNAPPS","260","Diageo Americas",65065,"Goldschlager Cinnamon Schnapps",12,375,"$7.13","$10.70",6,"64.20"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081390","IMPORTED SCHNAPPS","260","Diageo Americas",65066,"Goldschlager Cinnamon Schnapps",12,750,"$13.00","$19.50",12,"234.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","259","Heaven Hill Distilleries Inc.",65194,"Hpnotiq",12,375,"$6.35","$9.53",2,"19.06"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081600","WHISKEY LIQUEUR","260","Diageo Americas",66211,"Piehole Pecan Pie Mini",12,500,"$4.90","$7.35",4,"29.40"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1052010","IMPORTED GRAPE BRANDIES","389","REMY COINTREAU USA         .",66293,"Remy Martin V",12,375,"$8.35","$12.53",2,"25.06"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081600","WHISKEY LIQUEUR","260","Diageo Americas",67266,"Yukon Jack Canadian Liqueur",12,750,"$9.25","$13.88",4,"55.52"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081030","COFFEE LIQUEURS","370","Pernod Ricard USA/Austin Nichols",67522,"Kahlua Coffee Liqueur Mini",12,500,"$6.60","$9.90",1,"9.90"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081200","CREAM LIQUEURS","260","Diageo Americas",68031,"Bailey's Original Irish Cream Minis",4,1000,"$25.25","$37.88",1,"37.88"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081200","CREAM LIQUEURS","260","Diageo Americas",68034,"Bailey's Original Irish Cream",12,375,"$7.00","$10.50",4,"42.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081900","MISC. AMERICAN CORDIALS & LIQUEURS","259","Heaven Hill Distilleries Inc.",72722,"Christian Bros Honey",12,750,"$5.43","$8.15",4,"32.60"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081200","CREAM LIQUEURS","305","MHW Ltd",73055,"Rumchata",12,750,"$12.50","$18.75",12,"225.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081700","DISTILLED SPIRITS SPECIALTY","384","Piedmont Distillers",76032,"Midnight Moon Original",6,750,"$11.00","$16.50",3,"49.50"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081700","DISTILLED SPIRITS SPECIALTY","384","Piedmont Distillers",76036,"Midnight Moon Apple Pie",6,750,"$11.00","$16.50",6,"99.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081700","DISTILLED SPIRITS SPECIALTY","384","Piedmont Distillers",76044,"Midnight Moon Blueberry",6,750,"$11.00","$16.50",3,"49.50"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081010","AMERICAN AMARETTO","434","Luxco-St Louis",76488,"Paramount Amaretto",6,1750,"$8.07","$12.11",6,"72.66"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1031200","FLAVORED VODKA","260","Diageo Americas",77637,"Smirnoff Cherry",12,750,"$8.25","$12.38",12,"148.56"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081300","PEPPERMINT SCHNAPPS","434","Luxco-St Louis",80574,"Arrow Peppermint Schnapps",24,375,"$2.26","$3.39",24,"81.36"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081300","PEPPERMINT SCHNAPPS","434","Luxco-St Louis",80576,"Arrow Peppermint Schnapps",12,750,"$3.42","$5.13",12,"61.56"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081300","PEPPERMINT SCHNAPPS","434","Luxco-St Louis",81208,"Paramount Peppermint Schnapps",6,1750,"$7.08","$10.62",6,"63.72"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081315","CINNAMON SCHNAPPS","65","Jim Beam Brands",82613,"Dekuyper Hot Damn!",24,375,"$3.07","$4.61",6,"27.66"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081312","BUTTERSCOTCH SCHNAPPS","380","Phillips Beverage Company",83363,"Ice Hole Butterscotch Schnapps",12,750,"$5.15","$7.73",2,"15.46"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081330","PEACH SCHNAPPS","434","Luxco-St Louis",84456,"Paramount Peach Schnapps",12,750,"$4.75","$7.13",12,"85.56"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1011300","TENNESSEE WHISKIES","85","Brown-Forman Corporation",86668,"Jack Daniel's Tennessee Honey Mini",12,500,"$9.06","$13.59",4,"54.36"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081700","DISTILLED SPIRITS SPECIALTY","421","Sazerac Co. Inc.",86684,"Firefly Apple Pie Moonshine",12,750,"$9.88","$14.82",4,"59.28"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081600","WHISKEY LIQUEUR","85","Brown-Forman Corporation",86886,"Southern Comfort",12,750,"$9.85","$14.78",12,"177.36"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081600","WHISKEY LIQUEUR","85","Brown-Forman Corporation",86888,"Southern Comfort PET",6,1750,"$19.16","$28.74",6,"172.44"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1022100","TEQUILA","205","E AND J GALLO WINERY",87643,"Familia Camarena Silver",12,750,"$10.00","$15.00",4,"60.00"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1022100","TEQUILA","260","Diageo Americas",89175,"Don Julio Anejo Tequila",6,750,"$32.49","$48.74",1,"48.74"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1022100","TEQUILA","395","Proximo",89196,"Jose Cuervo Especial Reposado Tequila",12,750,"$10.49","$15.74",12,"188.88"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1022100","TEQUILA","395","Proximo",89206,"1800 Reposado Tequila",12,750,"$15.46","$23.19",4,"92.76"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1022100","TEQUILA","65","Jim Beam Brands",89837,"Hornitos Gold",12,1000,"$15.74","$23.61",3,"70.83"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1011200","STRAIGHT BOURBON WHISKIES","421","Sazerac Co. Inc.",902574,"Weller Special Reserve Bourbon 7yr HA",12,750,"$8.43","$12.65",8,"101.20"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1011200","STRAIGHT BOURBON WHISKIES","260","Diageo Americas",921230,"Rhetoric HA",6,750,"$44.95","$67.43",1,"67.43"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1701100","DECANTERS & SPECIALTY PACKAGES","421","Sazerac Co. Inc.",935863,"Clix Vodka HA",1,750,"$155.99","$233.99",1,"233.99"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1081200","CREAM LIQUEURS","421","Sazerac Co. Inc.",980023,"Buffalo Trace Bourbon Cream HA",12,750,"$10.40","$15.60",7,"109.20"
"2014-11-12 00:00:00",NULL,2502,"77","Polk","1011200","STRAIGHT BOURBON WHISKIES","85","Brown-Forman Corporation",986938,"Woodford Reserve Masters Collection Pinot Noir HA",4,750,"$49.75","$74.63",3,"223.89"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1012100","CANADIAN WHISKIES","115","Constellation Wine Company Inc.",10550,"Black Velvet Toasted Caramel",12,750,"$6.75","$10.13",12,"121.56"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1012100","CANADIAN WHISKIES","115","Constellation Wine Company Inc.",10552,"Black Velvet Cinnamon Rush Mini",12,600,"$4.14","$6.21",2,"12.42"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1012100","CANADIAN WHISKIES","260","Diageo Americas",11348,"Seagrams V.o. Bl Canadian Whisky Pet",6,1750,"$16.00","$24.00",6,"144.00"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1012100","CANADIAN WHISKIES","115","Constellation Wine Company Inc.",11786,"Black Velvet Traveler",12,750,"$5.23","$7.85",24,"188.40"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1012100","CANADIAN WHISKIES","55","Sazerac North America",11936,"Canadian Ltd Whisky Convenience Pack",12,750,"$4.34","$6.51",24,"156.24"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1012100","CANADIAN WHISKIES","85","Brown-Forman Corporation",12478,"Canadian Mist Canadian Why Pet",6,1750,"$10.50","$15.75",6,"94.50"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1701100","DECANTERS & SPECIALTY PACKAGES","260","Diageo Americas",1400,"Crown Royal w/2 Glasses",6,750,"$14.99","$22.49",24,"539.76"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1701100","DECANTERS & SPECIALTY PACKAGES","370","Pernod Ricard USA/Austin Nichols",1500,"Jameson Irish Whiskey Tin",6,750,"$14.49","$21.74",6,"130.44"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1012100","CANADIAN WHISKIES","65","Jim Beam Brands",15244,"Windsor Canadian Supreme Whisky",24,375,"$2.90","$4.35",3,"13.05"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1012300","IRISH WHISKIES","260","Diageo Americas",15776,"Bushmills Irish Whiskey",12,750,"$13.00","$19.50",2,"39.00"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1011200","STRAIGHT BOURBON WHISKIES","461","Campari(skyy)",22157,"Wild Turkey 101",12,1000,"$15.50","$23.25",12,"279.00"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1011100","BLENDED WHISKIES","65","Jim Beam Brands",22783,"Beam's 8 Star Bl Whiskey",48,200,"$1.17","$1.76",6,"10.56"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1011100","BLENDED WHISKIES","65","Jim Beam Brands",22784,"Beam's 8 Star Bl Whiskey",24,375,"$1.90","$2.85",5,"14.25"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1011100","BLENDED WHISKIES","434","Luxco-St Louis",23278,"Calvert Extra Bl Whiskey",6,1750,"$11.02","$16.53",12,"198.36"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1011100","BLENDED WHISKIES","297","Laird And Company",23823,"Five Star",48,200,"$1.20","$1.80",6,"10.80"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1011100","BLENDED WHISKIES","297","Laird And Company",23827,"Five Star",12,1000,"$4.40","$6.60",12,"79.20"
"2014-11-12 00:00:00",NULL,2505,"8","Boone","1011100","BLENDED WHISKIES","65","Jim Beam Brands",24454,"Kessler Blend Whiskey",24,375,"$3.10","$4.65",4,"18.60"
